index,brand,product,product_type, price ,rating,details,ingredients,url,store
351,Maybelline,Eye Studio Lasting Drama Gel Eyeliner,eyeliner, 9.99 , 4.1 ,"The most intense line for lasting drama. Maybelline Eye Studio Lasting Drama Gel Eyeliner holds highly concentrated pigments in a clear gel base, so color is more intense and lines resist wear for 24 hours.Benefits:Ophthalmologist testedSafe for sensitive eyesContact lens safe24 hour wearSmudge-proof and waterproofIntense color from highly concentrated pigmentsLand your dream job with a big eye look that shows everyone that you mean business!","Cyclopentasiloxane, Polypropylsilsesquioxane, Ceresin, Isododecane, Cyclohexasiloxane, Caprylyl Methicone, Synthetic Fluorphlogopite, Silica Silylate, Disteardimonium Hectorite, Disodium Stearoyl Glutamate, Propylene Carbonate, Candelilla Cera / Candelilla Wax / Cire De Candelilla, Caprylyl Glycol, Aluminum Hydroxide, Calcium Sodium Borosilicate, Calcium Aluminum Borosilicate, Silica, Tin Oxide. May Contain: CI 77491, CI 77492, CI 77499 / Iron Oxides, Mica, CI 77891 / Titanium Dioxide, CI 77007 / Ultramarines, CI 77510 / Ferric Ferrocyanide, CI 77288 / Chromium Oxide Greens, CI 77289 / Chromium Hydroxide Green, CI 77742 / Manganese Violet, CI 42090 / Blue 1 Lake, CI 19140 / Yellow 5 Lake, CI 77510 / Ferric Ammonium Ferrocyanide.",https://www.ulta.com/eye-studio-lasting-drama-gel-eyeliner?productId=xlsImpprod1790211,Ulta
352,ULTA,Micro Felt Tip Liner,eyeliner, 9.00 , 4.3 ,"The ultra fine tip of the Ulta Micro Felt Tip Liner provides superior control and accuracy during application with an intense jet black and glossy finish. This innovative formula glides effortlessly to create precise lines with ease and provide maximum results.Benefits:A unique balance between stiffness and flexibility of the felt tip helps to create smoother, more fluid and continuous linesIntense pigment release with long wear capabilitiesSmudge and flake freeParaben free, silicone free, fragrance free","Water, Propylene Glycol, Acrylates / Ethylhexyl Acrylate / HEMA Copolymer, Acrylates / Diethylaminoethyl Methacrylate / Ethylhexyl Acrylate Copolymer, Laureth-21, Ammonium Acrylates Copolymer, PEG-40 Hydrogenated Castor Oil, Ethylhexylglycerin, Sodium Dehydroacetate, Caprylyl Glycol, Phenoxyethanol, Potassium Sorbate, Sodium Laureth-12 Sulfate, Sodium Lauryl Sulfate, Butylene Glycol, C11-15 Pareth-7, Disodium Laureth Sulfosuccinate, Black 2 (CI 77266).",https://www.ulta.com/micro-felt-tip-liner?productId=xlsImpprod14521043,Ulta
353,Estée Lauder,Double Wear Infinite Waterproof Eyeliner,eyeliner, 27.00 , 4.1 ,"Draw the line. Crave-worthy color that lasts all day and night - up to 24 hours. From precision definition to a sultry smolder, the possibilities are endless. Includes a soft smudge tip and built-in sharpener. For a smudged effect, blend before it sets. Waterproof. Smudge-, sweat-, heat- and humidity-resistant.Benefits:24-hour wearIncludes a smudge tip and sharpenerFormula Facts:Ophthalmologist-testedFragrance-free","Trimethylsiloxysilicate, Synthetic Wax, Hydrogenated Polyisobutene, Hydrogenated Polydecene, Hydrogenated Poly(C6-14 Olefin), Calcium Sodium Borosilicate, Polybutene, Silica Silylate, Silica, Rhus Succedanea (Japan) Fruit Wax, Ethylene/Propylene Copolymer, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Copernicia Cerifera (Carnauba) Wax\Cera Carnauba\Cire De Carnauba, Tin Oxide, Calcium Aluminum Borosilicate. May Contain: Mica, Ultramarines (CI 77007), Titanium Dioxide (CI 77891), Carmine (CI 75470), Ferric Ferrocyanide (CI 77510), Bronze Powder (CI 77400), Aluminum Powder (CI 77000), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499).Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",https://www.ulta.com/double-wear-infinite-waterproof-eyeliner?productId=xlsImpprod14641497,Ulta
354,bareMinerals,One Fine Line Micro Liner,eyeliner, 18.00 , 3.8 ,"bareMinerals One Fine Line Micro Liner features an ultra-fine 1.5mm tip, ideal for precise application at the lash line and inner rim. A creamy texture with naturally-derived waxes provides smooth application without dragging or tugging. Formulated with mineral pigments for rich, water-proof and smudge-proof stay all day color. No sharpening required. Formulated with mineral pigments that provide rich, true color.","Exact Onyx: Methyl Trimethicone, Trimethylsiloxysilicate, Polyethylene, Microcrystalline Wax (Cera Microcristallina/Cire Microcristalline), Neopentyl Glycol Diethylhexanoate, Synthetic Fluorphlogopite, Copernicia Cerifera (Carnauba) Wax (Cera Carnauba/Cire De Carnauba), Polyglyceryl-2 Triisostearate, Methyl Methacrylate Crosspolymer, Sorbitan Sesquiisostearate, Tocopherol, Dimethicone, BHT. May Contain: Iron Oxides (CI 77491, CI 77492, CI 77499), Ultramarines (CI 77007), Black 2 (CI 77266)(Nano).",https://www.ulta.com/one-fine-line-micro-liner?productId=xlsImpprod18161156,Ulta
355,Essence,Extreme Lasting Eye Pencil,eyeliner, 2.99 , 4.5 ,"Lasts, lasts, lasts! The Extreme Lasting Eye Pencil is waterproof and will stay with you for the whole day and night. Trendy colors to suit every look! The velvety texture has a high color pay-off and glides smooth and easily.","Blacklove: Isododecane, Trimethylsiloxysilicate, Dimethicone, Synthetic Wax, Polyethylene, Polybutene, Silica, Caprylic / Capric Triglyceride, Polyglyceryl-4 Diisostearate / Polyhydroxystearate / Sebacate, Stearalkonium Hectorite, Propylene Carbonate, CI 77499 (Iron Oxides), CI 77510 (Ferric Ammonium Ferrocyanide).",https://www.ulta.com/extreme-lasting-eye-pencil?productId=xlsImpprod16501085,Ulta
356,Essence,Long-Lasting Eye Pencil,eyeliner, 2.49 , 4.4 ,This Long-Lasting Eye Pencil by Essence allows a precise application and lasts for hours and hours. The super smooth texture makes it easy to apply for fantastic effects!,"Cyclopentasiloxane, Synthetic Beeswax, Mica, Cera Microcristallina (Microcrystalline Wax), Trimethylsiloxysilicate, Vp/Hexadecene Copolymer, Myristyl Lactate, C30-45 Alkyl Cetearyl Dimethicone Crosspolymer, Myristyl Alcohol, Tocopherol, Lecithin, Ascorbyl Palmitate, Glyceryl Stearate, Glyceryl Oleate, Magnesium Silicate, Citric Acid, Ci 77491, Ci 77492, Ci 77499 (Iron Oxides), Ci 77742 (Manganese Violet), Ci 77891 (Titanium Dioxide).",https://www.ulta.com/long-lasting-eye-pencil?productId=xlsImpprod1910073,Ulta
357,Milani,Stay Put Matte 17HR Wear Liquid Eyeliner,eyeliner, 7.99 , 4.3 ,"For eyes that turn heads, you need this quick-drying liquid-to-matte liner that delivers full color for up to 17 hours. Milani Stay Put Matte 17HR Wear Liquid Eyeliner's ultra thin felt tip applicator lets you create natural to bold looks with ease and controlled precision - in one single step. No need for constant mirror-checks - this formula is humidity and sweat-resistant. Shake well before using. Remove with an oil-based eye makeup remover.","Water (Aqua), Alcohol Denat., Styrene / Acrylates / Ammonium Methacrylate Copolymer, Propanediol, Butylene Glycol, Sodium Polymethacrylate, Sorbitol, Silica, Polymethyl Methacrylate, C12-15 Alkyl Benzoate, Phenoxyethanol, Ethylhexylglycerin, Sodium Laureth-12 Sulfate, Xanthan Gum, Triethanolamine, Ammonium Hydroxide, Tocopherol. May Contain: Ultramarines (CI 77007), Ferric Ammonium Ferrocyanide (CI 77510), Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499).",https://www.ulta.com/stay-put-matte-17hr-wear-liquid-eyeliner?productId=xlsImpprod17081113,Ulta
358,Eylure,ProMagnetic Magnetic Eyeliner & Faux Mink Accent Lash System,eyeliner, 16.99 , 3.0 ,"Eylure is revolutionizing false eyelashes with this latest innovation. The ProMagnetic Magnetic Eyeliner & Faux Mink Accent Lash System allows you to adhere your magnetic lashes without any difficulties (or need for glue). This patent pending technology is simple; apply the eyeliner to your eye as you would a normal liquid eyeliner and once its dry apply your magnetic lash onto the liner and you're done! This long lasting, smudge proof formula is easy to use and is safe for daily wears. This kit includes the revolutionary ProMagnetic eyeliner and a pair of gorgeous faux mink accent lashes. Light weight and easy to remove, these lashes will last up to 15 wears!","Water (Auqa), Styrene/Acrylates Copolymer, Butylene Glycol, PEG-40 Hydrogenated Castor Oil, Alcohol Denat., Phenoxyethanol, Iron Oxide Black (CI 77499).",https://www.ulta.com/promagnetic-magnetic-eyeliner-faux-mink-accent-lash-system?productId=pimprod2009573,Ulta
359,NYX Professional Makeup,Vinyl Liquid Liner,eyeliner, 7.00 , 4.4 ,"Rock and roll with NYX Professional Makeup pure shine Vinyl Liquid Liner! The extra fine, flexible brush ensures a flawlessly even line with every swipe.","Water / Aqua / Eau, Styrene / Acrylates Copolymer, Butylene Glycol, Glycerin, PPG-26-Buteth-26, PEG-40 Hydrogenated Castor Oil, Sodium Hyaluronate, Xanthan Gum, Ethylhexylglycerin, Phenoxyethanol. May Contain: Black 2 (CI 77266).",https://www.ulta.com/vinyl-liquid-liner?productId=xlsImpprod12011211,Ulta
360,Ardell,Magnetic Liner & #110 Lash Kit,eyeliner, 15.00 , 2.8 ,"The Magnetic Liner & #110 Lash Kit is the easiest way to apply your favorite Ardell lashes. Stay-put gel formula eyeliner in matte black creates an intense line, and holds your magnetic lashes in place! The benefit of Magnetic Liner & #110 Lash Kit vs regular Ardell Magnetic Lashes is that it creates a more natural lash look as the lash is applied right on top of the liner at your natural lash line.Benefits:Eyeliner shade is a highly pigmented matte blackIncludes eyeliner brush for precise and optimal applicationKit includes 1 pair of magnetic versions of top selling Ardell lash styles",No listed,https://www.ulta.com/magnetic-liner-110-lash-kit?productId=pimprod2009619,Ulta
361,CoverGirl,Perfect Point Plus Eyeliner,eyeliner, 6.99 , 4.2 ,"The pencil gives you control and versatility. Want a precise line? It glides on easily. Want to soften a bit? There's a soft smudger tip. Best of all? No sharpening necessary, it's got a specially designed self-sharpener inside. So you always get the point-perfectly. Specially designed self-sharpener. Soft Smudger tip for expert blending. Glides on easily. Opthtamologically tested.","PPG-2 Myristyl Ether Propionate, Ceresin, Beeswax, Ethylene/VA Copolymer, CoperniciaCerifera (Carnauba) Wax, Ricinus Communis (Castor) Seed Oil, Cetyl Alcohol, AscorbylPalmitate, Tocopherol, Ascorbic Acid, PEG-8, Silica Silylate, Propylparaben, Butylparaben,Citric Acid, Methylparaben, Iron OxidesMay Contain: Titanium Dioxide, Manganese Violet, Ultramarines, Mica, Ferric Ferrocyanide,Chromium Oxide Greens, Chromium Hydroxide Green",https://www.ulta.com/perfect-point-plus-eyeliner?productId=11077,Ulta
362,NARS,High-Pigment Longwear Eyeliner,eyeliner, 24.00 , 3.5 ,"A highly pigmented, gel-like eyeliner pencil that delivers long-lasting, 12-hour wear in matte-to-metallic shades. NARS High-Pigment Longwear Eyeliner delivers unprecedented intensity in just one swipe. Blendable, gel-like formula glides on with comfortable ease, instantly depositing rich color that sets in exactly where you want it and wears for up to 12 hours. Sharpenable tip is perfect for creating a precise line, tightlining, smudging for a smoky effect and waterline application.Benefits:Humidity-proofSweat-proofWater-resistantTransfer-resistant","Via Veneto: Dimethicone, Synthetic Wax, Trimethylsiloxysilicate, C20-24 Alkyl Dimethicone, Phenylpropyldimethylsiloxysilicate, Dicalcium Phosphate, Polyethylene, Calcium Silicate, Disiloxane, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Rubus Idaeus (Raspberry) Leaf Extract, Caprylic/Capric Triglyceride, Polyhydroxystearic Acid, Disteardimonium Hectorite, Propylene Carbonate, Synthetic Fluorphlogopite, Calcium Sodium Borosilicate, Silica, Tin Oxide. May Contain: Titanium Dioxide (CI 77891), Iron Oxides (CI 77499).",https://www.ulta.com/high-pigment-longwear-eyeliner?productId=pimprod2008114,Ulta
363,Lancôme,Le Crayon Khôl Smoky Eyeliner,eyeliner, 26.00 , 4.2 ,"This smudgy, creamy-smooth eye pencil delivers a dose of decadent color that glides on effortlessly and blends beautifully. In an instant, eyes are perfectly lined, defined and contoured for a smoldering effect that's absolutely irresistible.","C10-18 Triglycerides, Behenyl Alcohol, Talc, Isopropyl Myristate, Stearalkonium Hectorite, Silica, Propylene Carbonate, Tocopherol, Ascorbyl Palmitate. May Contain: CI 75470 / Carmine, CI 77000 / Aluminum Powder, CI 77007 / Ultramarines, CI 77163 / Bismuth Oxychloride, CI 77491, CI 77492, CI 77499 / Iron Oxides, CI 77510 / Ferric Ferrocyanide, CI 77742 / Manganese Violet, CI 77891 / Titanium Dioxide, Mica.",https://www.ulta.com/le-crayon-khol-smoky-eyeliner?productId=xlsImpprod3650122,Ulta
364,Eyeko,Eye Do Liquid Eyeliner,eyeliner, 22.00 , 4.3 ,"Eyeko Eye Do Liquid Eyeliner is a waterproof, carbon black liner with Widelash lash enhancer. ""The nib is the perfect shape and size to give you control. It gives you the precision to draw on the perfect cat eye. It's pitch black and waterproof so it doesn't move even on the waterline. I love that it enhances my lashes each time I use it."" -Alexa Chung""An eye-liner pen - guaranteed to last longer than a pencil, even over shadow - which actively thickens the lashes after 15 days of use."" -Vogue","Aqua (Water), Acrylates Copolymer, Butylene Glycol, PPG-26, Sorbitol, Phenoxyethanol, PEG-40, Algae extract, Caprylyl Glycol, Glycerin, Panthenol, Biotinoyl Tripeptide-1. May Contain: CI 77266 (Black 2), CI 77007 (Ultramarines).",https://www.ulta.com/eye-do-liquid-eyeliner?productId=xlsImpprod12051089,Ulta
365,Eyeko,Online Only Skinny Liquid Eyeliner,eyeliner, 22.00 , 4.5 ,"Eyeko's easy-to-apply, Eyeko Skinny Liquid Eyeliner allows you to create thick feline flicks or fine defined lines to accentuate your eyes. With our unique long-lasting formula featuring key ingredient Algae Extract for a gratifying, colour-intense smudge-proof finish.Benefits:Algae Extract creates a smooth, glossy finishCarbon black single stroke colourLong-wear, smudge-proof""The no-fail formula: For a neat, sleek cat-eye, choose a liquid liner with a sturdy, pen-like nib. Follow with two coats of black mascara."" -Bazaar","Aqua (Water), Acrylates Copolymer, Butylene Glycol, PPG-26-Buteth-26, Sorbitol, Phenoxyethanol, PEG-40 Hydrogenated Castor Oil, Algae Extract, Caprylyl Glycol, D&C Black No. 2 (CI 77266), Ultramarine Blue (CI 77007).",https://www.ulta.com/skinny-liquid-eyeliner?productId=xlsImpprod12051091,Ulta
366,NUDESTIX,Magnetic Luminous Eye Color,eyeliner, 26.00 , 4.3 ,"Magnetic Eye Color is a 4-in-1 longwearing, waterproof, eye shadow pencil that is so easy to use, gives intense color, precise lining and primes lids for all day wear. Ideal for oily lids, these fun and sassy touch n' go makeup stix are soft and super gliding, easy to blend, with even payoff that will provide a quick and easy 'nude look, but better' for all faces in all places.A 24-hour wear eye shadow pencil, the NUDESTIX Magnetic Eye Color is an all-in-one eye color, eyeliner, base and highlighter that suits all skin tones.","Isododecane, Cyclopentasiloxane, PEG/PPG 19/19 Dimethicone, Synthetic Wax, Hydrogenated Polydicyclopentadiene, Nylon-12, C20-40 Alcohol, Perfluorononyl Dimethicone, Polyglyceryl-4diisostearate/Polyhydroxystearate/Sebacate, Polyethylene, Dimethicone/Vinyl Dimethicone Copolymer, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Silica, Isoceteth-10, Tocopherol. May Contain: Mica, Titanium Dioxide (Ci77891), Iron Oxides (CI 77491, CI 77492), Carmine (CI 75470), Ferric Ferrocyanide.",https://www.ulta.com/magnetic-luminous-eye-color?productId=xlsImpprod15581019,Ulta
367,L.A. Girl,Gel Glide Eyeliner,eyeliner, 3.99 , 4.2 ,Makeup wearers no longer have to choose between the ease of application in an eye pencil and the smooth feel of liquid eyeliner. The L.A. Girl Gel Glide Eyeliner has the soft and gliding feel of liquid that comes in a pencil and can be sharpened.,"Very Black: Isododecane, Synthetic Wax, Hydrogenated Polydicyclopentadiene, PEG / PPG-18 / 18 Dimethicone, Polybutene, Glyceryl Tribehenate / Isostearate / Eicosandioate, Nylon-12, Polyethylene, Perfluorononyl Dimethicone, Polyglyceryl-4 Diisostearate / Polyhydroxystearate / Sebacate, Synthetic Beeswax, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Copernicia Cerifera (Carnauba) Wax. May Contain: Mica (CI 77019), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499), Ferric Ammonium Ferrocyanide (CI 77510), Titanium Dioxide (CI 77891), Yellow 5 Lake (CI 19140), Blue 1 Lake (CI 42090), Chromium Hydroxide Green (CI 77289).",https://www.ulta.com/gel-glide-eyeliner?productId=xlsImpprod15711011,Ulta
368,Morphe,Felt-Tip Liquid Liner,eyeliner, 12.00 , 4.2 ,"Only at ULTA!Intense pigment meets bomb precision with Morphe's long-wearing, waterproof Felt-Tip Liquid Liner that won't fade, smudge, or transfer.Benefits:24-hour-long wearFinish: satinFormula: liquidOphthalmologist tested",No listed,https://www.ulta.com/felt-tip-liquid-liner?productId=pimprod2005161,Ulta
